"Respondent","WebFrame1","WebFrame2","WebFrame3","WebFrame4","WebFrame5","WebFrame6","WebFrame7","WebFrame8","WebFrame9","WebFrame10","WebFrame11","WebFrame12"
54518,"Django","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54524,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54525,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54530,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54537,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54547,"Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54548,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54557,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54558,"Angular/Angular.js","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
54565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54566,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54573,"Angular/Angular.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54610,"jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54611,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54619,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
54625,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54627,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54630,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54634,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54647,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54648,"Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54653,"Angular/Angular.js","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
54655,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54674,"React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54679,"Angular/Angular.js","ASP.NET","Express","jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA
54684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54687,"Angular/Angular.js","Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA
54691,"Angular/Angular.js","Django","Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA
54711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54712,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54716,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54721,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54729,"Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54771,"Angular/Angular.js","ASP.NET","Drupal","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA
54775,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54783,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54793,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54796,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54811,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54816,"jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54823,"jQuery","React.js","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA
54833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54846,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54863,"Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54866,"ASP.NET","Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54868,"jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54870,"ASP.NET","Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54878,"Flask","Ruby on Rails","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54881,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54907,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54936,"Express","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54946,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
54952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54966,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54967,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54971,"Drupal","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
54973,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54977,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
54986,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55018,"Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55030,"Angular/Angular.js","Flask","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA
55032,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55042,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55066,"Angular/Angular.js","ASP.NET","jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA
55067,"Angular/Angular.js","Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55070,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55101,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55109,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55124,"Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55148,"Drupal","jQuery","Laravel","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
55158,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55161,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55168,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55186,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55188,"Angular/Angular.js","Django","Express","Flask","jQuery","React.js","Ruby on Rails","Spring","Vue.js",NA,NA,NA
55193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55205,"Express","jQuery","React.js","Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA
55208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55213,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55217,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55222,"Django","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55237,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55238,"Angular/Angular.js","jQuery","Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA
55265,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55291,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55299,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55302,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55308,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55311,"Angular/Angular.js","ASP.NET","Express","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA
55317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55320,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
55331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55355,"jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55360,"Django","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55375,"Angular/Angular.js","ASP.NET","Django","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA
55392,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55398,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55419,"Django","Drupal","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55422,"Angular/Angular.js","Drupal","Express","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA
55423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55430,"Django","jQuery","Laravel","Ruby on Rails","Spring","Vue.js",NA,NA,NA,NA,NA,NA
55433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55436,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55444,"Angular/Angular.js","Django","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA
55451,"Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55455,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55470,"ASP.NET","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55477,"Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55510,"Angular/Angular.js","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55533,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55535,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55542,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55546,"ASP.NET","Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55553,"Angular/Angular.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55562,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55578,"Angular/Angular.js","Express","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
55582,"Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55594,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55595,"Laravel","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55618,"Django","Flask","jQuery","React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA
55620,"jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55626,"Angular/Angular.js","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55627,"Django","Express","Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
55637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55644,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55645,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
55653,"ASP.NET","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
55654,"ASP.NET","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
55658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55670,"Angular/Angular.js","Drupal","React.js","Ruby on Rails","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA
55690,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55692,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55694,"Django","Flask","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
55695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55697,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55704,"ASP.NET","Express","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA
55720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55732,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
55741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55743,"Flask","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55749,"Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55758,"ASP.NET","Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55759,"Angular/Angular.js","Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55764,"React.js","Ruby on Rails","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
55765,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55766,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55787,"Angular/Angular.js","Django","Express","Flask","React.js","Vue.js",NA,NA,NA,NA,NA,NA
55797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55798,"ASP.NET","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
55799,"ASP.NET","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55807,"Angular/Angular.js","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55816,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55825,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55831,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55834,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55841,"Angular/Angular.js","ASP.NET","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
55844,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55857,"Angular/Angular.js","ASP.NET","Django","Express","Flask","jQuery","Laravel","React.js",NA,NA,NA,NA
55858,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55861,"ASP.NET","jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA
55865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55877,"Flask","Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
55881,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55882,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55883,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55886,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55902,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55913,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55917,"Angular/Angular.js","ASP.NET","Express","Flask","jQuery","React.js","Spring",NA,NA,NA,NA,NA
55918,"Django","Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
55919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55971,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55972,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55982,"Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55993,"Django","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
56000,"ASP.NET","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56001,"Angular/Angular.js","Express","jQuery","Laravel","React.js","Vue.js",NA,NA,NA,NA,NA,NA
56013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56055,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56063,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56077,"Angular/Angular.js","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56078,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56083,"Django","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
56085,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56113,"ASP.NET","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
56117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56121,"Angular/Angular.js","Django","Drupal","Flask","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA
56133,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56158,"ASP.NET","Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56161,"Angular/Angular.js","ASP.NET","Django","Drupal","Express","Flask","jQuery",NA,NA,NA,NA,NA
56165,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56189,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56197,"Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56203,"Angular/Angular.js","ASP.NET","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
56224,"Django","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
56231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56234,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56238,"ASP.NET","jQuery","Laravel","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
56240,"Angular/Angular.js","Express","Flask","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA
56242,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56244,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56265,"Angular/Angular.js","ASP.NET","Flask","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA
56278,"Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56282,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56307,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56311,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56313,"Angular/Angular.js","Django","Flask","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA
56314,"Angular/Angular.js","Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA
56316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56318,"jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
56328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56340,"Angular/Angular.js","Flask","jQuery","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
56342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56344,"Angular/Angular.js","ASP.NET","Express","Flask","Spring",NA,NA,NA,NA,NA,NA,NA
56356,"Angular/Angular.js","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56405,"Django","Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
56408,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56417,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56425,"Angular/Angular.js","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56431,"Express","Flask","jQuery","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
56433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56453,"Angular/Angular.js","ASP.NET","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
56473,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56477,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56479,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56510,"Angular/Angular.js","Drupal","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA
56514,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56515,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56527,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
